v1,v2
0,"['where', 'are', 'you', 'call', 'me']"
0,"['lol', 'your', 'always', 'so', 'convincing']"
0,"['beautiful', 'truth', 'against', 'gravity', 'read', 'carefully', 'our', 'heart', 'feels', 'light', 'when', 'someone', 'is', 'in', 'it', 'but', 'it', 'feels', 'very', 'heavy', 'when', 'someone', 'leaves', 'it', 'good', 'night']"
0,"['ok', 'give', 'me', 'minutes', 'i', 'think', 'i', 'see', 'her', 'btw', 'you', 're', 'my', 'alibi', 'you', 'were', 'cutting', 'my', 'hair', 'the', 'whole', 'time']"
0,"['you', 'said', 'to', 'me', 'before', 'i', 'went', 'back', 'to', 'bed', 'that', 'you', 'can', 't', 'sleep', 'for', 'anything']"
0,"['why', 'you', 'keeping', 'me', 'away', 'like', 'this']"
0,"['lol', 'no', 'u', 'can', 'trust', 'me']"
0,"['da', 'my', 'birthdate', 'in', 'certificate', 'is', 'in', 'april', 'but', 'real', 'date', 'is', 'today', 'but', 'dont', 'publish', 'it', 'i', 'shall', 'give', 'you', 'a', 'special', 'treat', 'if', 'you', 'keep', 'the', 'secret', 'any', 'way', 'thanks', 'for', 'the', 'wishes']"
1,"['hey', 'i', 'am', 'really', 'horny', 'want', 'to', 'chat', 'or', 'see', 'me', 'naked', 'text', 'hot', 'to', 'text', 'charged', 'at', 'pm', 'to', 'unsubscribe', 'text', 'stop']"
0,"['nice', 'nice', 'how', 'is', 'it', 'working']"
0,['ok']
0,"['pandy', 'joined', 'w', 'technologies', 'today', 'he', 'got', 'job']"
0,"['awesome', 'that', 'gonna', 'be', 'soon', 'or', 'later', 'tonight']"
0,"['this', 'is', 'wishing', 'you', 'a', 'great', 'day', 'moji', 'told', 'me', 'about', 'your', 'offer', 'and', 'as', 'always', 'i', 'was', 'speechless', 'you', 'offer', 'so', 'easily', 'to', 'go', 'to', 'great', 'lengths', 'on', 'my', 'behalf', 'and', 'its', 'stunning', 'my', 'exam', 'is', 'next', 'friday', 'after', 'that', 'i', 'will', 'keep', 'in', 'touch', 'more', 'sorry']"
0,"['and', 'maybe', 'some', 'pressies']"
0,"['nice', 'nice', 'how', 'is', 'it', 'working']"
0,"['its', 'sarcasm', 'nt', 'scarcasim']"
0,"['pls', 'call', 'me', 'da', 'what', 'happen']"
1,"['missed', 'call', 'alert', 'these', 'numbers', 'called', 'but', 'left', 'no', 'message']"
0,"['am', 'on', 'a', 'train', 'back', 'from', 'northampton', 'so', 'i', 'm', 'afraid', 'not', 'i', 'm', 'staying', 'skyving', 'off', 'today', 'ho', 'ho', 'will', 'be', 'around', 'wednesday', 'though', 'do', 'you', 'fancy', 'the', 'comedy', 'club', 'this', 'week', 'by', 'the', 'way']"
0,"['haha', 'better', 'late', 'than', 'ever', 'any', 'way', 'i', 'could', 'swing', 'by']"
1,"['santa', 'calling', 'would', 'your', 'little', 'ones', 'like', 'a', 'call', 'from', 'santa', 'xmas', 'eve', 'call', 'to', 'book', 'you', 'time', 'calls', 'ppm', 'last', 'mins', 's', 't', 'c', 'www', 'santacalling', 'com']"
0,"['we', 'walked', 'from', 'my', 'moms', 'right', 'on', 'stagwood', 'pass', 'right', 'on', 'winterstone', 'left', 'on', 'victors', 'hill', 'address', 'is', 'lt', 'gt']"
0,"['pls', 'help', 'me', 'tell', 'ashley', 'that', 'i', 'cant', 'find', 'her', 'number', 'oh']"
0,"['hui', 'xin', 'is', 'in', 'da', 'lib']"
0,"['no', 'am', 'working', 'on', 'the', 'ringing', 'u', 'thing', 'but', 'have', 'whole', 'houseful', 'of', 'screaming', 'brats', 'so', 'am', 'pulling', 'my', 'hair', 'out', 'loving', 'u']"
0,"['wat', 'u', 'doing', 'there']"
0,"['very', 'strange', 'and', 'are', 'watching', 'the', 'nd', 'one', 'now', 'but', 'i', 'm', 'in', 'bed', 'sweet', 'dreams', 'miss', 'u']"
0,"['right', 'it', 'wasnt', 'you', 'who', 'phoned', 'it', 'was', 'someone', 'with', 'a', 'number', 'like', 'yours']"
0,"['wow', 'i', 'love', 'you', 'sooo', 'much', 'you', 'know', 'i', 'can', 'barely', 'stand', 'it', 'i', 'wonder', 'how', 'your', 'day', 'goes', 'and', 'if', 'you', 'are', 'well', 'my', 'love', 'i', 'think', 'of', 'you', 'and', 'miss', 'you']"
0,"['i', 'want', 'to', 'lick', 'your', 'pussy', 'now']"
0,"['sorry', 'i', 'll', 'call', 'later']"
0,"['i', 'dont', 'thnk', 'its', 'a', 'wrong', 'calling', 'between', 'us']"
0,"['joy', 's', 'father', 'is', 'john', 'then', 'john', 'is', 'the', 'name', 'of', 'joy', 's', 'father', 'mandan']"
0,"['omg', 'joanna', 'is', 'freaking', 'me', 'out', 'she', 's', 'looked', 'thru', 'all', 'my', 'friends', 'to', 'find', 'photos', 'of', 'me', 'and', 'then', 'she', 's', 'asking', 'about', 'stuff', 'on', 'my', 'myspace', 'which', 'i', 'haven', 't', 'even', 'logged', 'on', 'in', 'like', 'a', 'year']"
0,"['i', 'plane', 'to', 'give', 'on', 'this', 'month', 'end']"
0,"['hurry', 'home', 'soup', 'is', 'done']"
1,"['thanks', 'for', 'your', 'ringtone', 'order', 'reference', 'number', 'x', 'your', 'mobile', 'will', 'be', 'charged', 'should', 'your', 'tone', 'not', 'arrive', 'please', 'call', 'customer', 'services', 'from', 'colour', 'red', 'text', 'colour', 'txtstar']"
0,"['maybe', 'say', 'hi', 'to', 'and', 'find', 'out', 'if', 'got', 'his', 'card', 'great', 'escape', 'or', 'wetherspoons']"
0,"['ok', 'lor']"
0,"['i', 'thought', 'slide', 'is', 'enough']"
0,"['ok', 'but', 'knackered', 'just', 'came', 'home', 'and', 'went', 'to', 'sleep', 'not', 'good', 'at', 'this', 'full', 'time', 'work', 'lark']"
0,"['come', 'aftr', 'lt', 'decimal', 'gt', 'now', 'i', 'm', 'cleaning', 'the', 'house']"
0,"['goodmorning', 'sleeping', 'ga']"
0,"['the', 'sign', 'of', 'maturity', 'is', 'not', 'when', 'we', 'start', 'saying', 'big', 'things', 'but', 'actually', 'it', 'is', 'when', 'we', 'start', 'understanding', 'small', 'things', 'have', 'a', 'nice', 'evening', 'bslvyl']"
1,"['we', 'tried', 'to', 'contact', 'you', 're', 'your', 'response', 'to', 'our', 'offer', 'of', 'a', 'new', 'nokia', 'fone', 'and', 'camcorder', 'hit', 'reply', 'or', 'call', 'for', 'delivery']"
0,"['u', 'calling', 'me', 'right', 'call', 'my', 'hand', 'phone']"
0,"['take', 'care', 'and', 'sleep', 'well', 'you', 'need', 'to', 'learn', 'to', 'change', 'in', 'life', 'you', 'only', 'need', 'to', 'get', 'convinced', 'on', 'that', 'i', 'will', 'wait', 'but', 'no', 'more', 'conversations', 'between', 'us', 'get', 'convinced', 'by', 'that', 'time', 'your', 'family', 'is', 'over', 'for', 'you', 'in', 'many', 'senses', 'respect', 'them', 'but', 'not', 'overemphasise', 'or', 'u', 'have', 'no', 'role', 'in', 'my', 'life']"
0,"['life', 'is', 'nothing', 'wen', 'v', 'get', 'everything', 'but', 'life', 'is', 'everything', 'wen', 'v', 'miss', 'something', 'real', 'value', 'of', 'people', 'wil', 'be', 'realized', 'only', 'in', 'their', 'absence', 'gud', 'mrng']"
0,"['in', 'xam', 'hall', 'boy', 'asked', 'girl', 'tell', 'me', 'the', 'starting', 'term', 'for', 'dis', 'answer', 'i', 'can', 'den', 'manage', 'on', 'my', 'own', 'after', 'lot', 'of', 'hesitation', 'n', 'lookin', 'around', 'silently', 'she', 'said', 'the', 'intha', 'ponnungale', 'ipaditan']"
0,"['when', 're', 'you', 'guys', 'getting', 'back', 'g', 'said', 'you', 'were', 'thinking', 'about', 'not', 'staying', 'for', 'mcr']"
0,"['mm', 'that', 'time', 'you', 'dont', 'like', 'fun']"
0,"['good', 'afternoon', 'on', 'this', 'glorious', 'anniversary', 'day', 'my', 'sweet', 'j', 'i', 'hope', 'this', 'finds', 'you', 'happy', 'and', 'content', 'my', 'prey', 'i', 'think', 'of', 'you', 'and', 'send', 'a', 'teasing', 'kiss', 'from', 'across', 'the', 'sea', 'coaxing', 'images', 'of', 'fond', 'souveniers', 'you', 'cougar', 'pen']"
0,"['hi', 'did', 'you', 'asked', 'to', 'waheeda', 'fathima', 'about', 'leave']"
0,"['spoke', 'with', 'uncle', 'john', 'today', 'he', 'strongly', 'feels', 'that', 'you', 'need', 'to', 'sacrifice', 'to', 'keep', 'me', 'here', 'he', 's', 'going', 'to', 'call', 'you', 'when', 'he', 'does', 'i', 'beg', 'you', 'to', 'just', 'listen', 'dont', 'make', 'any', 'promises', 'or', 'make', 'it', 'clear', 'things', 'are', 'not', 'easy', 'and', 'i', 'need', 'you', 'to', 'please', 'let', 'us', 'work', 'things', 'out', 'as', 'long', 'as', 'i', 'keep', 'expecting', 'help', 'my', 'creativity', 'will', 'be', 'stifled', 'so', 'pls', 'just', 'keep', 'him', 'happy', 'no', 'promises', 'on', 'your', 'part']"
1,"['urgent', 'this', 'is', 'our', 'nd', 'attempt', 'to', 'contact', 'u', 'your', 'ã', 'â', 'prize', 'from', 'yesterday', 'is', 'still', 'awaiting', 'collection', 'to', 'claim', 'call', 'now', 'aclpm']"
0,"['lol', 'yeah', 'at', 'this', 'point', 'i', 'guess', 'not']"
1,"['six', 'chances', 'to', 'win', 'cash', 'from', 'to', 'pounds', 'txt', 'csh', 'and', 'send', 'to', 'cost', 'p', 'day', 'days', 'tsandcs', 'apply', 'reply', 'hl', 'info']"
0,"['bugis', 'oso', 'near', 'wat']"
0,"['ow', 'u', 'dey', 'i', 'paid', 'thousad', 'i', 'told', 'u', 'would', 'call']"
0,"['k', 'k', 'how', 'about', 'your', 'training', 'process']"
0,"['apo', 'all', 'other', 'are', 'mokka', 'players', 'only']"
0,"['olol', 'i', 'printed', 'out', 'a', 'forum', 'post', 'by', 'a', 'guy', 'with', 'the', 'exact', 'same', 'prob', 'which', 'was', 'fixed', 'with', 'a', 'gpu', 'replacement', 'hopefully', 'they', 'dont', 'ignore', 'that']"
1,"['welcome', 'to', 'select', 'an', 'o', 'service', 'with', 'added', 'benefits', 'you', 'can', 'now', 'call', 'our', 'specially', 'trained', 'advisors', 'free', 'from', 'your', 'mobile', 'by', 'dialling']"
0,"['im', 'at', 'arestaurant', 'eating', 'squid', 'i', 'will', 'be', 'out', 'about', 'wanna', 'dosomething', 'or', 'is', 'that', 'to', 'late']"
0,"['god', 'asked', 'what', 'is', 'forgiveness', 'a', 'little', 'child', 'gave', 'lovely', 'reply']"
0,"['yeah', 'just', 'open', 'chat', 'and', 'click', 'friend', 'lists', 'then', 'make', 'the', 'list', 'easy', 'as', 'pie']"
0,"['oh', 'howda', 'gud', 'gud', 'mathe', 'en', 'samachara', 'chikku']"
0,"['we', 'll', 'you', 'pay', 'over', 'like', 'lt', 'gt', 'yrs', 'so', 'its', 'not', 'too', 'difficult']"
0,"['btw', 'regarding', 'that', 'we', 'should', 'really', 'try', 'to', 'see', 'if', 'anyone', 'else', 'can', 'be', 'our', 'th', 'guy', 'before', 'we', 'commit', 'to', 'a', 'random', 'dude']"
0,"['there', 'is', 'os', 'called', 'ubandu', 'which', 'will', 'run', 'without', 'installing', 'in', 'hard', 'disk', 'you', 'can', 'use', 'that', 'os', 'to', 'copy', 'the', 'important', 'files', 'in', 'system', 'and', 'give', 'it', 'to', 'repair', 'shop']"
0,"['goodnight', 'da', 'thangam', 'i', 'really', 'miss', 'u', 'dear']"
0,"['piggy', 'r', 'u', 'awake', 'i', 'bet', 'u', 're', 'still', 'sleeping', 'i', 'm', 'going', 'lunch', 'now']"
0,"['really', 'i', 'tot', 'ur', 'paper', 'ended', 'long', 'ago', 'but', 'wat', 'u', 'copied', 'jus', 'now', 'got', 'use', 'u', 'happy', 'lar', 'i', 'still', 'haf', 'study']"
1,"['new', 'mobiles', 'from', 'must', 'go', 'txt', 'nokia', 'to', 'no', 'collect', 'yours', 'today', 'from', 'only', 'ã', 'â', 'www', 'tc', 'biz', 'optout', 'gbp', 'mtmsg', 'txtauction']"
0,"['yeah', 'probably', 'i', 'still', 'gotta', 'check', 'out', 'with', 'leo']"
0,"['i', 'dled', 'd', 'its', 'very', 'imp']"
0,"['ha', 'ha', 'ha', 'good', 'joke', 'girls', 'are', 'situation', 'seekers']"
1,"['win', 'urgent', 'your', 'mobile', 'number', 'has', 'been', 'awarded', 'with', 'a', 'ã', 'â', 'prize', 'guaranteed', 'call', 'from', 'land', 'line', 'claim', 'valid', 'hrs', 'only', 'ppm']"
0,"['i', 'got', 'arrested', 'for', 'possession', 'at', 'i', 'shit', 'you', 'not', 'lt', 'time', 'gt', 'pm']"
0,"['im', 'fine', 'babes', 'aint', 'been', 'up', 'much', 'tho', 'saw', 'scary', 'movie', 'yest', 'its', 'quite', 'funny', 'want', 'mrw', 'afternoon', 'at', 'town', 'or', 'mall', 'or', 'sumthin', 'xx']"
0,"['can', 'you', 'let', 'me', 'know', 'details', 'of', 'fri', 'when', 'u', 'find', 'out', 'cos', 'i', 'm', 'not', 'in', 'tom', 'or', 'fri', 'mentionned', 'chinese', 'thanks']"
0,"['arms', 'fine', 'how', 's', 'cardiff', 'and', 'uni']"
1,"['for', 'ur', 'chance', 'to', 'win', 'a', 'ã', 'â', 'cash', 'every', 'wk', 'txt', 'action', 'to', 't', 's', 'c', 's', 'www', 'movietrivia', 'tv', 'custcare', 'xp', 'wk']"
1,"['please', 'call', 'immediately', 'as', 'there', 'is', 'an', 'urgent', 'message', 'waiting', 'for', 'you']"
0,"['sorry', 'i', 'll', 'call', 'later', 'lt', 'gt', 'mins']"
0,"['yeah', 'i', 'imagine', 'he', 'would', 'be', 'really', 'gentle', 'unlike', 'the', 'other', 'docs', 'who', 'treat', 'their', 'patients', 'like', 'turkeys']"
0,"['turns', 'out', 'my', 'friends', 'are', 'staying', 'for', 'the', 'whole', 'show', 'and', 'won', 't', 'be', 'back', 'til', 'lt', 'gt', 'so', 'feel', 'free', 'to', 'go', 'ahead', 'and', 'smoke', 'that', 'lt', 'gt', 'worth']"
0,"['wa', 'u', 'so', 'efficient', 'gee', 'thanx']"
0,"['onum', 'ela', 'pa', 'normal', 'than']"
0,"['hard', 'but', 'true', 'how', 'much', 'you', 'show', 'amp', 'express', 'your', 'love', 'to', 'someone', 'that', 'much', 'it', 'will', 'hurt', 'when', 'they', 'leave', 'you', 'or', 'you', 'get', 'seperated', 'å½ã', 'â', 'â', 'ã', '_', 'â', '¹ã', 'â', 'ud', 'evening']"
0,"['i', 'm', 'at', 'home', 'n', 'ready']"
0,"['i', 'am', 'back', 'good', 'journey', 'let', 'me', 'know', 'if', 'you', 'need', 'any', 'of', 'the', 'receipts', 'shall', 'i', 'tell', 'you', 'like', 'the', 'pendent']"
0,"['no', 'no', 'i', 'will', 'check', 'all', 'rooms', 'befor', 'activities']"
0,"['arun', 'can', 'u', 'transfr', 'me', 'd', 'amt']"
0,"['men', 'always', 'needs', 'a', 'beautiful', 'intelligent', 'caring', 'loving', 'adjustable', 'cooperative', 'wife', 'but', 'the', 'law', 'allows', 'only', 'one', 'wife']"
0,"['bognor', 'it', 'is', 'should', 'be', 'splendid', 'at', 'this', 'time', 'of', 'year']"
0,"['even', 'u', 'dont', 'get', 'in', 'trouble', 'while', 'convincing', 'just', 'tel', 'him', 'once', 'or', 'twice', 'and', 'just', 'tel', 'neglect', 'his', 'msgs', 'dont', 'c', 'and', 'read', 'it', 'just', 'dont', 'reply']"
0,"['don', 'know', 'this', 'week', 'i', 'm', 'going', 'to', 'tirunelvai', 'da']"
0,"['ya', 'i', 'knw', 'u', 'vl', 'giv', 'its', 'ok', 'thanks', 'kano', 'anyway', 'enjoy', 'wit', 'ur', 'family', 'wit', 'st', 'salary']"
0,"['where', 'in', 'abj', 'are', 'you', 'serving', 'are', 'you', 'staying', 'with', 'dad', 'or', 'alone']"
0,"['yes', 'how', 'is', 'a', 'pretty', 'lady', 'like', 'you', 'single']"
0,"['sorry', 'sent', 'blank', 'msg', 'again', 'yup', 'but', 'trying', 'do', 'some', 'serious', 'studying', 'now']"
1,"['would', 'you', 'like', 'to', 'see', 'my', 'xxx', 'pics', 'they', 'are', 'so', 'hot', 'they', 'were', 'nearly', 'banned', 'in', 'the', 'uk']"
1,"['private', 'your', 'account', 'statement', 'for', 'shows', 'un', 'redeemed', 's', 'i', 'm', 'points', 'call', 'identifier', 'code', 'expires']"
0,"['i', 'll', 'be', 'at', 'mu', 'in', 'like', 'lt', 'gt', 'seconds']"
0,"['all', 'boys', 'made', 'fun', 'of', 'me', 'today', 'ok', 'i', 'have', 'no', 'problem', 'i', 'just', 'sent', 'one', 'message', 'just', 'for', 'fun']"
1,"['you', 'have', 'won', 'a', 'guaranteed', 'ã', 'â', 'award', 'or', 'even', 'ã', 'â', 'cashto', 'claim', 'ur', 'award', 'call', 'free', 'on', 'stop', 'getstop', 'on', 'php', 'rg', 'jx']"
0,"['hi', 'baby', 'im', 'sat', 'on', 'the', 'bloody', 'bus', 'at', 'the', 'mo', 'and', 'i', 'wont', 'be', 'home', 'until', 'about', 'wanna', 'do', 'somethin', 'later', 'call', 'me', 'later', 'ortxt', 'back', 'jess', 'xx']"
0,"['don', 't', 'fret', 'i', 'll', 'buy', 'the', 'ovulation', 'test', 'strips', 'and', 'send', 'them', 'to', 'you', 'you', 'wont', 'get', 'them', 'til', 'like', 'march', 'can', 'you', 'send', 'me', 'your', 'postal', 'address', 'u', 'll', 'be', 'alright', 'okay']"
0,"['hmmm', 'and', 'imagine', 'after', 'you', 've', 'come', 'home', 'from', 'that', 'having', 'to', 'rub', 'my', 'feet', 'make', 'me', 'dinner', 'and', 'help', 'me', 'get', 'ready', 'for', 'my', 'date', 'are', 'you', 'sure', 'your', 'ready', 'for', 'that', 'kind', 'of', 'life']"
0,"['ok', 'lor', 'wat', 'time', 'ã', '_', 'finish']"
0,"['night', 'has', 'ended', 'for', 'another', 'day', 'morning', 'has', 'come', 'in', 'a', 'special', 'way', 'may', 'you', 'smile', 'like', 'the', 'sunny', 'rays', 'and', 'leaves', 'your', 'worries', 'at', 'the', 'blue', 'blue', 'bay', 'gud', 'mrng']"
0,"['so', 'check', 'your', 'errors', 'and', 'if', 'you', 'had', 'difficulties', 'do', 'correction']"
0,"['yeah', 'you', 'should', 'i', 'think', 'you', 'can', 'use', 'your', 'gt', 'atm', 'now', 'to', 'register', 'not', 'sure', 'but', 'if', 'there', 's', 'anyway', 'i', 'can', 'help', 'let', 'me', 'know', 'but', 'when', 'you', 'do', 'be', 'sure', 'you', 'are', 'ready']"
0,"['y', 'de', 'asking', 'like', 'this']"
1,"['we', 'tried', 'to', 'contact', 'you', 're', 'your', 'reply', 'to', 'our', 'offer', 'of', 'mins', 'textand', 'a', 'new', 'video', 'phone', 'call', 'now', 'or', 'reply', 'for', 'free', 'delivery', 'tomorrow']"
0,"['ok', 'but', 'tell', 'me', 'half', 'an', 'hr', 'b', 'u', 'come', 'i', 'need', 'prepare']"
0,"['who', 'are', 'you', 'seeing']"
0,"['horrible', 'u', 'eat', 'macs', 'eat', 'until', 'u', 'forgot', 'abt', 'me', 'already', 'rite', 'u', 'take', 'so', 'long', 'reply', 'i', 'thk', 'it', 's', 'more', 'toot', 'than', 'b', 'so', 'b', 'prepared', 'now', 'wat', 'shall', 'i', 'eat']"
0,"['i', 'dont', 'know', 'oh', 'hopefully', 'this', 'month']"
0,"['right', 'on', 'brah', 'see', 'you', 'later']"
1,"['todays', 'vodafone', 'numbers', 'ending', 'with', 'are', 'selected', 'to', 'a', 'receive', 'a', 'ã', 'â', 'award', 'if', 'your', 'number', 'matches', 'call', 'to', 'receive', 'your', 'ã', 'â', 'award']"
1,"['you', 'have', 'won', 'a', 'guaranteed', 'ã', 'â', 'cash', 'or', 'a', 'ã', 'â', 'prize', 'to', 'claim', 'yr', 'prize', 'call', 'our', 'customer', 'service', 'representative', 'on', 'between', 'am', 'pm']"
1,"['please', 'call', 'our', 'customer', 'service', 'representative', 'on', 'freephone', 'between', 'am', 'pm', 'as', 'you', 'have', 'won', 'a', 'guaranteed', 'ã', 'â', 'cash', 'or', 'ã', 'â', 'prize']"
0,"['ho', 'ho', 'big', 'belly', 'laugh', 'see', 'ya', 'tomo']"
0,"['thanks', 'honey', 'have', 'a', 'great', 'day']"
0,"['we', 'got', 'a', 'divorce', 'lol', 'she', 's', 'here']"
0,"['k', 'all', 'the', 'best', 'congrats']"
0,"['hey', 'babe', 'sorry', 'i', 'didn', 't', 'get', 'sooner', 'gary', 'can', 'come', 'and', 'fix', 'it', 'cause', 'he', 'thinks', 'he', 'knows', 'what', 'it', 'is', 'but', 'he', 'doesn', 't', 'go', 'as', 'far', 'a', 'ptbo', 'and', 'he', 'says', 'it', 'will', 'cost', 'lt', 'gt', 'bucks', 'i', 'don', 't', 'know', 'if', 'it', 'might', 'be', 'cheaper', 'to', 'find', 'someone', 'there', 'we', 'don', 't', 'have', 'any', 'second', 'hand', 'machines', 'at', 'all', 'right', 'now', 'let', 'me', 'know', 'what', 'you', 'want', 'to', 'do', 'babe']"
1,"['your', 'free', 'ringtone', 'is', 'waiting', 'to', 'be', 'collected', 'simply', 'text', 'the', 'password', 'mix', 'to', 'to', 'verify', 'get', 'usher', 'and', 'britney', 'fml']"
0,"['dont', 'show', 'yourself', 'how', 'far', 'put', 'new', 'pictures', 'up', 'on', 'facebook']"
0,"['our', 'prashanthettan', 's', 'mother', 'passed', 'away', 'last', 'night', 'pray', 'for', 'her', 'and', 'family']"
0,"['i', 'wake', 'up', 'long', 'ago', 'already', 'dunno', 'what', 'other', 'thing']"
0,"['i', 'send', 'the', 'print', 'outs', 'da']"
0,"['everybody', 'had', 'fun', 'this', 'evening', 'miss', 'you']"
0,"['k', 'do', 'it', 'at', 'evening', 'da', 'urgent']"
1,"['it', 'to', 'your', 'free', 'text', 'messages', 'are', 'valid', 'until', 'december']"
1,"['do', 'you', 'ever', 'notice', 'that', 'when', 'you', 're', 'driving', 'anyone', 'going', 'slower', 'than', 'you', 'is', 'an', 'idiot', 'and', 'everyone', 'driving', 'faster', 'than', 'you', 'is', 'a', 'maniac']"
0,"['that', 'seems', 'unnecessarily', 'affectionate']"
0,"['cud', 'u', 'tell', 'ppl', 'im', 'gona', 'b', 'a', 'bit', 'l', 'cos', 'buses', 'hav', 'gon', 'past', 'cos', 'they', 'were', 'full', 'im', 'still', 'waitin', 'pete', 'x']"
0,"['ha', 'then', 'we', 'must', 'walk', 'to', 'everywhere', 'cannot', 'take', 'tram', 'my', 'cousin', 'said', 'can', 'walk', 'to', 'vic', 'market', 'from', 'our', 'hotel']"
0,"['will', 'you', 'come', 'online', 'today', 'night']"
0,"['i', 'dunno', 'lei', 'like', 'dun', 'haf']"
1,"['valentines', 'day', 'special', 'win', 'over', 'ã', 'â', 'in', 'our', 'quiz', 'and', 'take', 'your', 'partner', 'on', 'the', 'trip', 'of', 'a', 'lifetime', 'send', 'go', 'to', 'now', 'p', 'msg', 'rcvd', 'custcare']"
0,"['crucify', 'is', 'c', 'not', 's', 'you', 'should', 'have', 'told', 'me', 'earlier']"
0,"['we', 'are', 'pleased', 'to', 'inform', 'that', 'your', 'application', 'for', 'airtel', 'broadband', 'is', 'processed', 'successfully', 'your', 'installation', 'will', 'happen', 'within', 'days']"
0,"['thank', 'you', 'so', 'much', 'when', 'we', 'skyped', 'wit', 'kz', 'and', 'sura', 'we', 'didnt', 'get', 'the', 'pleasure', 'of', 'your', 'company', 'hope', 'you', 'are', 'good', 'we', 've', 'given', 'you', 'ultimatum', 'oh', 'we', 'are', 'countin', 'down', 'to', 'aburo', 'enjoy', 'this', 'is', 'the', 'message', 'i', 'sent', 'days', 'ago']"
0,"['have', 'a', 'great', 'trip', 'to', 'india', 'and', 'bring', 'the', 'light', 'to', 'everyone', 'not', 'just', 'with', 'the', 'project', 'but', 'with', 'everyone', 'that', 'is', 'lucky', 'to', 'see', 'you', 'smile', 'bye', 'abiola']"
0,"['e', 'admin', 'building', 'there', 'i', 'might', 'b', 'slightly', 'earlier', 'i', 'll', 'call', 'u', 'when', 'i', 'm', 'reaching']"
0,"['tyler', 'getting', 'an', 'th', 'has', 'to', 'leave', 'not', 'long', 'after', 'can', 'you', 'get', 'here', 'in', 'like', 'an', 'hour']"
0,"['s', 'i', 'think', 'he', 'is', 'waste', 'for', 'rr']"
0,"['can', 'you', 'plz', 'tell', 'me', 'the', 'ans', 'bslvyl', 'sent', 'via', 'fullonsms', 'com']"
0,"['no', 'he', 'didn', 't', 'spring', 'is', 'coming', 'early', 'yay']"
0,"['haf', 'u', 'found', 'him', 'i', 'feel', 'so', 'stupid', 'da', 'v', 'cam', 'was', 'working']"
0,"['going', 'on', 'nothing', 'great', 'bye']"
1,"['yes', 'the', 'only', 'place', 'in', 'town', 'to', 'meet', 'exciting', 'adult', 'singles', 'is', 'now', 'in', 'the', 'uk', 'txt', 'chat', 'to', 'now', 'p', 'msg']"
1,"['you', 'are', 'guaranteed', 'the', 'latest', 'nokia', 'phone', 'a', 'gb', 'ipod', 'mp', 'player', 'or', 'a', 'ã', 'â', 'prize', 'txt', 'word', 'collect', 'to', 'no', 'ibhltd', 'ldnwh', 'p', 'mtmsgrcvd']"
0,"['then', 'we', 'gotta', 'do', 'it', 'after', 'that']"
0,"['i', 'll', 'be', 'late']"
1,"['do', 'you', 'want', 'a', 'new', 'video', 'handset', 'anytime', 'any', 'network', 'mins', 'half', 'price', 'line', 'rental', 'camcorder', 'reply', 'or', 'call', 'for', 'delivery', 'tomorrow']"
1,"['win', 'the', 'newest', 'ã', 'ã', 'harry', 'potter', 'and', 'the', 'order', 'of', 'the', 'phoenix', 'book', 'reply', 'harry', 'answer', 'questions', 'chance', 'to', 'be', 'the', 'first', 'among', 'readers']"
0,"['pls', 'confirm', 'the', 'time', 'to', 'collect', 'the', 'cheque']"
0,"['no', 'i', 'didn', 't', 'mean', 'to', 'post', 'it', 'i', 'wrote', 'it', 'and', 'like', 'so', 'many', 'other', 'times', 'i', 've', 'ritten', 'stuff', 'to', 'you', 'i', 'let', 'it', 'sit', 'there', 'it', 'was', 'what', 'i', 'was', 'feeling', 'at', 'the', 'time', 'i', 'was', 'angry', 'before', 'i', 'left', 'i', 'hit', 'send', 'then', 'stop', 'it', 'wasn', 't', 'there', 'i', 'checked', 'on', 'my', 'phone', 'when', 'i', 'got', 'to', 'my', 'car', 'it', 'wasn', 't', 'there', 'you', 'said', 'you', 'didn', 't', 'sleep', 'you', 'were', 'bored', 'so', 'why', 'wouldn', 't', 'that', 'be', 'the', 'time', 'to', 'clean', 'fold', 'laundry', 'etc', 'at', 'least', 'make', 'the', 'bed']"
0,"['you', 'will', 'be', 'in', 'the', 'place', 'of', 'that', 'man']"
1,"['hi', 'babe', 'its', 'chloe', 'how', 'r', 'u', 'i', 'was', 'smashed', 'on', 'saturday', 'night', 'it', 'was', 'great', 'how', 'was', 'your', 'weekend', 'u', 'been', 'missing', 'me', 'sp', 'visionsms', 'com', 'text', 'stop', 'to', 'stop', 'p', 'text']"
0,"['i', 'will', 'see', 'in', 'half', 'an', 'hour']"
0,"['lol', 'oh', 'you', 'got', 'a', 'friend', 'for', 'the', 'dog']"
0,"['ill', 'call', 'you', 'evening', 'ill', 'some', 'ideas']"
0,"['thursday', 'night', 'yeah', 'sure', 'thing', 'we', 'll', 'work', 'it', 'out', 'then']"
0,"['at', 'esplanade', 'do', 'ã', '_', 'mind', 'giving', 'me', 'a', 'lift', 'cos', 'i', 'got', 'no', 'car', 'today']"
0,"['my', 'house', 'here', 'e', 'sky', 'quite', 'dark', 'liao', 'if', 'raining', 'then', 'got', 'excuse', 'not', 'run', 'already', 'rite', 'hee']"
0,"['thankyou', 'so', 'much', 'for', 'the', 'call', 'i', 'appreciate', 'your', 'care']"
